TIME_PERIOD,REF_AREA,MEASURE,COUNTRY,MEASURE_CAT,UNIT,SEX,OBS_VALUE
1/1/2009,PER,Vegetables supply,Peru,VGS,Kilogrammes per person per year,Female,67.8
1/1/2009,ROU,Vegetables supply,Romania,VGS,Kilogrammes per person per year,Total,174.7
1/1/2009,ROU,Vegetables supply,Romania,VGS,Kilogrammes per person per year,Male,174.7
1/1/2009,ROU,Vegetables supply,Romania,VGS,Kilogrammes per person per year,Female,174.7
1/1/2009,ZAF,Vegetables supply,South Africa,VGS,Kilogrammes per person per year,Total,42.9
1/1/2009,ZAF,Vegetables supply,South Africa,VGS,Kilogrammes per person per year,Male,42.9
1/1/2009,ZAF,Vegetables supply,South Africa,VGS,Kilogrammes per person per year,Female,42.9
1/1/2009,SWE,Vegetables supply,Sweden,VGS,Kilogrammes per person per year,Total,91.8
1/1/2009,SWE,Vegetables supply,Sweden,VGS,Kilogrammes per person per year,Male,91.8
1/1/2009,SWE,Vegetables supply,Sweden,VGS,Kilogrammes per person per year,Female,91.8
1/1/2009,GBR,Vegetables supply,United Kingdom,VGS,Kilogrammes per person per year,Total,88.7
1/1/2009,GBR,Vegetables supply,United Kingdom,VGS,Kilogrammes per person per year,Male,88.7
1/1/2009,GBR,Vegetables supply,United Kingdom,VGS,Kilogrammes per person per year,Female,88.7
1/1/2009,USA,Vegetables supply,United States,VGS,Kilogrammes per person per year,Total,121.8
1/1/2009,USA,Vegetables supply,United States,VGS,Kilogrammes per person per year,Male,121.8
1/1/2009,USA,Vegetables supply,United States,VGS,Kilogrammes per person per year,Female,121.8
1/1/2009,WLD,Vegetables supply,World,VGS,Kilogrammes per person per year,Female,103.6
1/1/2009,WLD,Vegetables supply,World,VGS,Kilogrammes per person per year,Male,103.6
1/1/2009,WLD,Vegetables supply,World,VGS,Kilogrammes per person per year,Total,103.6
1/1/2010,ARG,Calories supply,Argentina,CLS,Kilocalories per person per day,Total,3162
1/1/2010,ARG,Calories supply,Argentina,CLS,Kilocalories per person per day,Male,3162
1/1/2010,ARG,Calories supply,Argentina,CLS,Kilocalories per person per day,Female,3162
1/1/2010,AUS,Calories supply,Australia,CLS,Kilocalories per person per day,Total,3410
1/1/2010,AUS,Calories supply,Australia,CLS,Kilocalories per person per day,Male,3410
1/1/2010,AUS,Calories supply,Australia,CLS,Kilocalories per person per day,Female,3410
1/1/2010,CHN,Calories supply,China,CLS,Kilocalories per person per day,Total,3098
1/1/2010,CHN,Calories supply,China,CLS,Kilocalories per person per day,Male,3098
1/1/2010,CHN,Calories supply,China,CLS,Kilocalories per person per day,Female,3098
1/1/2010,HRV,Calories supply,Croatia,CLS,Kilocalories per person per day,Total,2971
1/1/2010,HRV,Calories supply,Croatia,CLS,Kilocalories per person per day,Male,2971
1/1/2010,HRV,Calories supply,Croatia,CLS,Kilocalories per person per day,Female,2971
1/1/2010,FIN,Calories supply,Finland,CLS,Kilocalories per person per day,Total,3243
1/1/2010,FIN,Calories supply,Finland,CLS,Kilocalories per person per day,Male,3243
1/1/2010,FIN,Calories supply,Finland,CLS,Kilocalories per person per day,Female,3243
1/1/2010,IND,Calories supply,India,CLS,Kilocalories per person per day,Total,2391
1/1/2010,IND,Calories supply,India,CLS,Kilocalories per person per day,Male,2391
1/1/2010,IND,Calories supply,India,CLS,Kilocalories per person per day,Female,2391
1/1/2010,IDN,Calories supply,Indonesia,CLS,Kilocalories per person per day,Total,2632
1/1/2010,IDN,Calories supply,Indonesia,CLS,Kilocalories per person per day,Male,2632
1/1/2010,IDN,Calories supply,Indonesia,CLS,Kilocalories per person per day,Female,2632
1/1/2010,JPN,Calories supply,Japan,CLS,Kilocalories per person per day,Total,2679
1/1/2010,JPN,Calories supply,Japan,CLS,Kilocalories per person per day,Male,2679
1/1/2010,JPN,Calories supply,Japan,CLS,Kilocalories per person per day,Female,2679
1/1/2010,NLD,Calories supply,Netherlands,CLS,Kilocalories per person per day,Total,3208
1/1/2010,NLD,Calories supply,Netherlands,CLS,Kilocalories per person per day,Male,3208
1/1/2010,NLD,Calories supply,Netherlands,CLS,Kilocalories per person per day,Female,3208
1/1/2010,PER,Calories supply,Peru,CLS,Kilocalories per person per day,Total,2606
1/1/2010,PER,Calories supply,Peru,CLS,Kilocalories per person per day,Male,2606
1/1/2010,PER,Calories supply,Peru,CLS,Kilocalories per person per day,Female,2606
1/1/2010,ROU,Calories supply,Romania,CLS,Kilocalories per person per day,Total,3325
1/1/2010,ROU,Calories supply,Romania,CLS,Kilocalories per person per day,Male,3325
1/1/2010,ROU,Calories supply,Romania,CLS,Kilocalories per person per day,Female,3325
1/1/2010,ZAF,Calories supply,South Africa,CLS,Kilocalories per person per day,Total,2969
1/1/2010,ZAF,Calories supply,South Africa,CLS,Kilocalories per person per day,Male,2969
1/1/2010,ZAF,Calories supply,South Africa,CLS,Kilocalories per person per day,Female,2969
1/1/2010,SWE,Calories supply,Sweden,CLS,Kilocalories per person per day,Total,3149
1/1/2010,SWE,Calories supply,Sweden,CLS,Kilocalories per person per day,Male,3149
1/1/2010,SWE,Calories supply,Sweden,CLS,Kilocalories per person per day,Female,3149
1/1/2010,GBR,Calories supply,United Kingdom,CLS,Kilocalories per person per day,Total,3416
1/1/2010,GBR,Calories supply,United Kingdom,CLS,Kilocalories per person per day,Male,3416
1/1/2010,GBR,Calories supply,United Kingdom,CLS,Kilocalories per person per day,Female,3416
1/1/2010,USA,Calories supply,United States,CLS,Kilocalories per person per day,Total,3650
1/1/2010,USA,Calories supply,United States,CLS,Kilocalories per person per day,Male,3650
1/1/2010,USA,Calories supply,United States,CLS,Kilocalories per person per day,Female,3650
1/1/2010,WLD,Calories supply,World,CLS,Kilocalories per person per day,Female,3060.6
1/1/2010,WLD,Calories supply,World,CLS,Kilocalories per person per day,Male,3060.6
1/1/2010,WLD,Calories supply,World,CLS,Kilocalories per person per day,Total,3060.6
1/1/2010,ARG,Fat supply,Argentina,FTS,Grammes per person per day,Total,103.9
1/1/2010,ARG,Fat supply,Argentina,FTS,Grammes per person per day,Male,103.9
1/1/2010,ARG,Fat supply,Argentina,FTS,Grammes per person per day,Female,103.9
1/1/2010,AUS,Fat supply,Australia,FTS,Grammes per person per day,Total,151.3
1/1/2010,AUS,Fat supply,Australia,FTS,Grammes per person per day,Male,151.3
1/1/2010,AUS,Fat supply,Australia,FTS,Grammes per person per day,Female,151.3
1/1/2010,CHN,Fat supply,China,FTS,Grammes per person per day,Total,94
1/1/2010,CHN,Fat supply,China,FTS,Grammes per person per day,Male,94
1/1/2010,CHN,Fat supply,China,FTS,Grammes per person per day,Female,94
1/1/2010,HRV,Fat supply,Croatia,FTS,Grammes per person per day,Total,104.4
1/1/2010,HRV,Fat supply,Croatia,FTS,Grammes per person per day,Male,104.4
1/1/2010,HRV,Fat supply,Croatia,FTS,Grammes per person per day,Female,104.4
1/1/2010,FIN,Fat supply,Finland,FTS,Grammes per person per day,Total,133.3
1/1/2010,FIN,Fat supply,Finland,FTS,Grammes per person per day,Male,133.3
1/1/2010,FIN,Fat supply,Finland,FTS,Grammes per person per day,Female,133.3
1/1/2010,IND,Fat supply,India,FTS,Grammes per person per day,Total,49.5
1/1/2010,IND,Fat supply,India,FTS,Grammes per person per day,Male,49.5
1/1/2010,IND,Fat supply,India,FTS,Grammes per person per day,Female,49.5
1/1/2010,IDN,Fat supply,Indonesia,FTS,Grammes per person per day,Total,45.7
1/1/2010,IDN,Fat supply,Indonesia,FTS,Grammes per person per day,Male,45.7
1/1/2010,IDN,Fat supply,Indonesia,FTS,Grammes per person per day,Female,45.7
1/1/2010,JPN,Fat supply,Japan,FTS,Grammes per person per day,Total,86.2
1/1/2010,JPN,Fat supply,Japan,FTS,Grammes per person per day,Male,86.2
1/1/2010,JPN,Fat supply,Japan,FTS,Grammes per person per day,Female,86.2
1/1/2010,NLD,Fat supply,Netherlands,FTS,Grammes per person per day,Total,125
1/1/2010,NLD,Fat supply,Netherlands,FTS,Grammes per person per day,Male,125
1/1/2010,NLD,Fat supply,Netherlands,FTS,Grammes per person per day,Female,125
1/1/2010,PER,Fat supply,Peru,FTS,Grammes per person per day,Total,51.2
1/1/2010,PER,Fat supply,Peru,FTS,Grammes per person per day,Male,51.2
1/1/2010,PER,Fat supply,Peru,FTS,Grammes per person per day,Female,51.2
1/1/2010,ROU,Fat supply,Romania,FTS,Grammes per person per day,Total,103.9
1/1/2010,ROU,Fat supply,Romania,FTS,Grammes per person per day,Male,103.9
1/1/2010,ROU,Fat supply,Romania,FTS,Grammes per person per day,Female,103.9
1/1/2010,ZAF,Fat supply,South Africa,FTS,Grammes per person per day,Total,90
1/1/2010,ZAF,Fat supply,South Africa,FTS,Grammes per person per day,Male,90
1/1/2010,ZAF,Fat supply,South Africa,FTS,Grammes per person per day,Female,90
1/1/2010,SWE,Fat supply,Sweden,FTS,Grammes per person per day,Total,129.8
1/1/2010,SWE,Fat supply,Sweden,FTS,Grammes per person per day,Male,129.8
1/1/2010,SWE,Fat supply,Sweden,FTS,Grammes per person per day,Female,129.8
1/1/2010,GBR,Fat supply,United Kingdom,FTS,Grammes per person per day,Total,143.2
1/1/2010,GBR,Fat supply,United Kingdom,FTS,Grammes per person per day,Male,143.2
1/1/2010,GBR,Fat supply,United Kingdom,FTS,Grammes per person per day,Female,143.2
1/1/2010,USA,Fat supply,United States,FTS,Grammes per person per day,Total,159.9
1/1/2010,USA,Fat supply,United States,FTS,Grammes per person per day,Male,159.9
1/1/2010,USA,Fat supply,United States,FTS,Grammes per person per day,Female,159.9
1/1/2010,WLD,Fat supply,World,FTS,Grammes per person per day,Female,104.7533333
1/1/2010,WLD,Fat supply,World,FTS,Grammes per person per day,Male,104.7533333
1/1/2010,WLD,Fat supply,World,FTS,Grammes per person per day,Total,104.7533333
1/1/2010,ARG,Fruits supply,Argentina,FRS,Kilogrammes per person per year,Total,70.1
1/1/2010,ARG,Fruits supply,Argentina,FRS,Kilogrammes per person per year,Male,70.1
1/1/2010,ARG,Fruits supply,Argentina,FRS,Kilogrammes per person per year,Female,70.1
1/1/2010,AUS,Fruits supply,Australia,FRS,Kilogrammes per person per year,Total,80.4
1/1/2010,AUS,Fruits supply,Australia,FRS,Kilogrammes per person per year,Male,80.4
1/1/2010,AUS,Fruits supply,Australia,FRS,Kilogrammes per person per year,Female,80.4
1/1/2010,CHN,Fruits supply,China,FRS,Kilogrammes per person per year,Total,75.8
1/1/2010,CHN,Fruits supply,China,FRS,Kilogrammes per person per year,Male,75.8
1/1/2010,CHN,Fruits supply,China,FRS,Kilogrammes per person per year,Female,75.8
1/1/2010,HRV,Fruits supply,Croatia,FRS,Kilogrammes per person per year,Total,98.6
1/1/2010,HRV,Fruits supply,Croatia,FRS,Kilogrammes per person per year,Male,98.6
1/1/2010,HRV,Fruits supply,Croatia,FRS,Kilogrammes per person per year,Female,98.6
1/1/2010,FIN,Fruits supply,Finland,FRS,Kilogrammes per person per year,Total,58.3
1/1/2010,FIN,Fruits supply,Finland,FRS,Kilogrammes per person per year,Male,58.3
1/1/2010,FIN,Fruits supply,Finland,FRS,Kilogrammes per person per year,Female,58.3
1/1/2010,IND,Fruits supply,India,FRS,Kilogrammes per person per year,Total,52.5
1/1/2010,IND,Fruits supply,India,FRS,Kilogrammes per person per year,Male,52.5
1/1/2010,IND,Fruits supply,India,FRS,Kilogrammes per person per year,Female,52.5
1/1/2010,IDN,Fruits supply,Indonesia,FRS,Kilogrammes per person per year,Total,56.9
1/1/2010,IDN,Fruits supply,Indonesia,FRS,Kilogrammes per person per year,Male,56.9
1/1/2010,IDN,Fruits supply,Indonesia,FRS,Kilogrammes per person per year,Female,56.9
1/1/2010,JPN,Fruits supply,Japan,FRS,Kilogrammes per person per year,Total,35.2
1/1/2010,JPN,Fruits supply,Japan,FRS,Kilogrammes per person per year,Male,35.2
1/1/2010,JPN,Fruits supply,Japan,FRS,Kilogrammes per person per year,Female,35.2
1/1/2010,NLD,Fruits supply,Netherlands,FRS,Kilogrammes per person per year,Total,90.8
1/1/2010,NLD,Fruits supply,Netherlands,FRS,Kilogrammes per person per year,Male,90.8
1/1/2010,NLD,Fruits supply,Netherlands,FRS,Kilogrammes per person per year,Female,90.8
1/1/2010,PER,Fruits supply,Peru,FRS,Kilogrammes per person per year,Total,127.2
1/1/2010,PER,Fruits supply,Peru,FRS,Kilogrammes per person per year,Male,127.2
1/1/2010,PER,Fruits supply,Peru,FRS,Kilogrammes per person per year,Female,127.2
1/1/2010,ROU,Fruits supply,Romania,FRS,Kilogrammes per person per year,Total,67
1/1/2010,ROU,Fruits supply,Romania,FRS,Kilogrammes per person per year,Male,67
1/1/2010,ROU,Fruits supply,Romania,FRS,Kilogrammes per person per year,Female,67
1/1/2010,ZAF,Fruits supply,South Africa,FRS,Kilogrammes per person per year,Total,28.6
1/1/2010,ZAF,Fruits supply,South Africa,FRS,Kilogrammes per person per year,Male,28.6
1/1/2010,ZAF,Fruits supply,South Africa,FRS,Kilogrammes per person per year,Female,28.6
1/1/2010,SWE,Fruits supply,Sweden,FRS,Kilogrammes per person per year,Total,72.2
1/1/2010,SWE,Fruits supply,Sweden,FRS,Kilogrammes per person per year,Male,72.2
1/1/2010,SWE,Fruits supply,Sweden,FRS,Kilogrammes per person per year,Female,72.2
1/1/2010,GBR,Fruits supply,United Kingdom,FRS,Kilogrammes per person per year,Total,84.2
1/1/2010,GBR,Fruits supply,United Kingdom,FRS,Kilogrammes per person per year,Male,84.2
1/1/2010,GBR,Fruits supply,United Kingdom,FRS,Kilogrammes per person per year,Female,84.2
1/1/2010,USA,Fruits supply,United States,FRS,Kilogrammes per person per year,Total,85.5
1/1/2010,USA,Fruits supply,United States,FRS,Kilogrammes per person per year,Male,85.5
1/1/2010,USA,Fruits supply,United States,FRS,Kilogrammes per person per year,Female,85.5
1/1/2010,WLD,Fruits supply,World,FRS,Kilogrammes per person per year,Female,72.22
1/1/2010,WLD,Fruits supply,World,FRS,Kilogrammes per person per year,Male,72.22
1/1/2010,WLD,Fruits supply,World,FRS,Kilogrammes per person per year,Total,72.22
1/1/2010,ARG,Protein supply,Argentina,PRS,Grammes per person per day,Total,100.7
1/1/2010,ARG,Protein supply,Argentina,PRS,Grammes per person per day,Male,100.7
1/1/2010,ARG,Protein supply,Argentina,PRS,Grammes per person per day,Female,100.7
1/1/2010,AUS,Protein supply,Australia,PRS,Grammes per person per day,Total,110.9
1/1/2010,AUS,Protein supply,Australia,PRS,Grammes per person per day,Male,110.9
1/1/2010,AUS,Protein supply,Australia,PRS,Grammes per person per day,Female,110.9
1/1/2010,CHN,Protein supply,China,PRS,Grammes per person per day,Total,95.3
1/1/2010,CHN,Protein supply,China,PRS,Grammes per person per day,Male,95.3
1/1/2010,CHN,Protein supply,China,PRS,Grammes per person per day,Female,95.3
1/1/2010,HRV,Protein supply,Croatia,PRS,Grammes per person per day,Total,80.7
1/1/2010,HRV,Protein supply,Croatia,PRS,Grammes per person per day,Male,80.7
1/1/2010,HRV,Protein supply,Croatia,PRS,Grammes per person per day,Female,80.7
1/1/2010,FIN,Protein supply,Finland,PRS,Grammes per person per day,Total,112.2
1/1/2010,FIN,Protein supply,Finland,PRS,Grammes per person per day,Male,112.2
1/1/2010,FIN,Protein supply,Finland,PRS,Grammes per person per day,Female,112.2
1/1/2010,IND,Protein supply,India,PRS,Grammes per person per day,Total,58.8
1/1/2010,IND,Protein supply,India,PRS,Grammes per person per day,Male,58.8
1/1/2010,IND,Protein supply,India,PRS,Grammes per person per day,Female,58.8
1/1/2010,IDN,Protein supply,Indonesia,PRS,Grammes per person per day,Total,58.1
1/1/2010,IDN,Protein supply,Indonesia,PRS,Grammes per person per day,Male,58.1
1/1/2010,IDN,Protein supply,Indonesia,PRS,Grammes per person per day,Female,58.1
1/1/2010,JPN,Protein supply,Japan,PRS,Grammes per person per day,Total,87.2
1/1/2010,JPN,Protein supply,Japan,PRS,Grammes per person per day,Male,87.2
1/1/2010,JPN,Protein supply,Japan,PRS,Grammes per person per day,Female,87.2
1/1/2010,NLD,Protein supply,Netherlands,PRS,Grammes per person per day,Total,107.9
1/1/2010,NLD,Protein supply,Netherlands,PRS,Grammes per person per day,Male,107.9
1/1/2010,NLD,Protein supply,Netherlands,PRS,Grammes per person per day,Female,107.9
1/1/2010,PER,Protein supply,Peru,PRS,Grammes per person per day,Total,76.5
1/1/2010,PER,Protein supply,Peru,PRS,Grammes per person per day,Male,76.5
1/1/2010,PER,Protein supply,Peru,PRS,Grammes per person per day,Female,76.5
1/1/2010,ROU,Protein supply,Romania,PRS,Grammes per person per day,Total,104.7
1/1/2010,ROU,Protein supply,Romania,PRS,Grammes per person per day,Male,104.7
1/1/2010,ROU,Protein supply,Romania,PRS,Grammes per person per day,Female,104.7
1/1/2010,ZAF,Protein supply,South Africa,PRS,Grammes per person per day,Total,80.4
1/1/2010,ZAF,Protein supply,South Africa,PRS,Grammes per person per day,Male,80.4
1/1/2010,ZAF,Protein supply,South Africa,PRS,Grammes per person per day,Female,80.4
1/1/2010,SWE,Protein supply,Sweden,PRS,Grammes per person per day,Total,108.5
1/1/2010,SWE,Protein supply,Sweden,PRS,Grammes per person per day,Male,108.5
1/1/2010,SWE,Protein supply,Sweden,PRS,Grammes per person per day,Female,108.5
1/1/2010,GBR,Protein supply,United Kingdom,PRS,Grammes per person per day,Total,102.6
1/1/2010,GBR,Protein supply,United Kingdom,PRS,Grammes per person per day,Male,102.6
1/1/2010,GBR,Protein supply,United Kingdom,PRS,Grammes per person per day,Female,102.6
1/1/2010,USA,Protein supply,United States,PRS,Grammes per person per day,Total,110.6
1/1/2010,USA,Protein supply,United States,PRS,Grammes per person per day,Male,110.6
1/1/2010,USA,Protein supply,United States,PRS,Grammes per person per day,Female,110.6
1/1/2010,WLD,Protein supply,World,PRS,Grammes per person per day,Female,93.00666667
1/1/2010,WLD,Protein supply,World,PRS,Grammes per person per day,Male,93.00666667
1/1/2010,WLD,Protein supply,World,PRS,Grammes per person per day,Total,93.00666667
1/1/2010,ARG,Share of population who are obese,Argentina,SP_OBS,Percentage of population,Female,26.6
1/1/2010,ARG,Share of population who are obese,Argentina,SP_OBS,Percentage of population,Male,23.8
1/1/2010,ARG,Share of population who are obese,Argentina,SP_OBS,Percentage of population,Total,25.3
1/1/2010,AUS,Share of population who are obese,Australia,SP_OBS,Percentage of population,Female,27.05
1/1/2010,AUS,Share of population who are obese,Australia,SP_OBS,Percentage of population,Male,27.675
1/1/2010,AUS,Share of population who are obese,Australia,SP_OBS,Percentage of population,Total,27.375
1/1/2010,CHN,Share of population who are obese,China,SP_OBS,Percentage of population,Female,5.1
1/1/2010,CHN,Share of population who are obese,China,SP_OBS,Percentage of population,Male,4
